time,Latitude,Longitude,2m temperature (°C),2m relative humidity (%),2m dewpoint temperature (°C),Precipitation flux (mm day⁻¹),10m wind speed (m s⁻¹)
2011-10-08,-5.800000190734863,13.600000381469727,30.17605,71.37188,13.081598,0.0,2.0079396
2011-10-09,-5.800000190734863,13.600000381469727,30.118433,70.30679,17.740808,0.29,2.3054016
2011-10-10,-5.800000190734863,13.600000381469727,30.162073,78.31747,19.482416,0.03,2.1589136
2011-10-11,-5.800000190734863,13.600000381469727,31.103022,78.58903,18.939966,0.04,2.224503
2011-10-12,-5.800000190734863,13.600000381469727,30.97143,67.53824,19.076471,0.19,2.5312207
2011-10-13,-5.800000190734863,13.600000381469727,30.589533,70.07025,18.83874,0.31,2.1903656
2011-10-14,-5.800000190734863,13.600000381469727,29.21905,68.21076,18.892237,0.38,2.255955
2011-10-15,-5.800000190734863,13.600000381469727,28.356104,68.8485,19.175928,2.18,2.3408566
2011-10-16,-5.800000190734863,13.600000381469727,30.017847,76.568886,19.23797,0.03,2.0459619
2011-10-17,-5.800000190734863,13.600000381469727,30.765863,71.059685,12.342524,0.0,2.416985
2011-10-18,-5.800000190734863,13.600000381469727,29.47738,46.01057,4.2513366,0.0,2.6036978
2011-10-19,-5.800000190734863,13.600000381469727,29.392817,37.580723,5.1540465,0.0,2.0861864
2011-10-20,-5.800000190734863,13.600000381469727,30.000727,41.525265,7.427728,0.0,2.9022777
2011-10-21,-5.800000190734863,13.600000381469727,30.46197,48.116474,9.907465,0.0,1.8294321
2011-10-22,-5.800000190734863,13.600000381469727,30.755335,71.019966,17.693476,0.56,2.5159454
2011-10-23,-5.800000190734863,13.600000381469727,29.875208,61.683823,18.064142,0.07,2.9147358
2011-10-24,-5.800000190734863,13.600000381469727,30.806879,67.318504,15.570398,0.0,2.314725
2011-10-25,-5.800000190734863,13.600000381469727,30.546564,37.339012,12.697443,0.0,2.4543588
2011-10-26,-5.800000190734863,13.600000381469727,29.860682,70.44291,19.246943,0.05,1.9931816
2011-10-27,-5.800000190734863,13.600000381469727,29.987574,70.925514,15.6784,0.0,2.3650057
2011-10-28,-5.800000190734863,13.600000381469727,29.626215,67.68616,15.412622,0.0,2.4578788
2011-10-29,-5.800000190734863,13.600000381469727,30.28039,61.220417,16.558313,0.0,2.0152128
2011-10-30,-5.800000190734863,13.600000381469727,30.547358,62.939575,14.013147,0.0,2.154847
2011-10-31,-5.800000190734863,13.600000381469727,30.509027,60.466484,11.381098,0.0,2.2952816
2011-11-01,-5.800000190734863,13.600000381469727,29.831873,58.442467,10.526148,0.0,2.4352334
2011-11-02,-5.800000190734863,13.600000381469727,29.849054,49.23695,8.715265,0.0,2.0935779
2011-11-03,-5.800000190734863,13.600000381469727,29.662745,34.720596,5.0828795,0.0,2.9837139
2011-11-04,-5.800000190734863,13.600000381469727,28.949854,33.611046,4.802606,0.0,2.901532
2011-11-05,-5.800000190734863,13.600000381469727,28.53094,41.38041,6.854608,0.0,2.8375437
2011-11-06,-5.800000190734863,13.600000381469727,28.797876,36.898746,5.946466,0.0,2.6725445
2011-11-07,-5.800000190734863,13.600000381469727,28.769587,45.86472,9.741877,0.0,2.127584
2011-11-08,-5.800000190734863,13.600000381469727,29.841364,60.639587,15.412012,0.0,1.5915616
2011-11-09,-5.800000190734863,13.600000381469727,29.896326,55.480236,8.725489,0.0,2.425681
2011-11-10,-5.800000190734863,13.600000381469727,28.831171,39.012463,4.114099,0.0,1.6683254
2011-11-11,-5.800000190734863,13.600000381469727,27.951746,46.471565,3.8462462,0.0,2.9274008
2011-11-12,-5.800000190734863,13.600000381469727,28.14419,44.496532,3.3211913,0.0,2.9747968
2011-11-13,-5.800000190734863,13.600000381469727,28.355616,34.85704,3.0388122,0.0,3.1615095
2011-11-14,-5.800000190734863,13.600000381469727,27.95727,33.649513,2.1519408,0.0,3.1626277
2011-11-15,-5.800000190734863,13.600000381469727,27.577448,44.813084,1.6307923,0.0,3.0703897
2011-11-16,-5.800000190734863,13.600000381469727,27.372614,39.811268,2.2848449,0.0,2.9886906
2011-11-17,-5.800000190734863,13.600000381469727,27.15005,43.42921,1.4192749,0.0,2.9527864
2011-11-18,-5.800000190734863,13.600000381469727,27.306726,42.502934,1.2259156,0.0,2.9438486
2011-11-19,-5.800000190734863,13.600000381469727,27.520288,39.03372,3.7975707,0.0,2.6302774
2011-11-20,-5.800000190734863,13.600000381469727,28.49032,30.316864,4.81344,0.0,2.3264449
2011-11-21,-5.800000190734863,13.600000381469727,28.619257,36.498592,4.4693236,0.0,3.1605644
2011-11-22,-5.800000190734863,13.600000381469727,28.896235,24.974243,1.8390442,0.0,3.4663157
2011-11-23,-5.800000190734863,13.600000381469727,27.9891,33.678932,3.921167,0.0,2.801033
2011-11-24,-5.800000190734863,13.600000381469727,27.84054,35.20906,3.4046874,0.0,2.6818287
2011-11-25,-5.800000190734863,13.600000381469727,27.739527,34.968636,2.1684508,0.0,3.080136
2011-11-26,-5.800000190734863,13.600000381469727,27.276423,30.560453,-0.1550354,0.0,3.0442321
2011-11-27,-5.800000190734863,13.600000381469727,26.665339,28.718466,-1.3100036,0.0,2.786194
2011-11-28,-5.800000190734863,13.600000381469727,27.100916,21.37908,-0.11115112,0.0,2.259745
2011-11-29,-5.800000190734863,13.600000381469727,27.174341,26.919422,0.110528566,0.0,3.046786
2011-11-30,-5.800000190734863,13.600000381469727,26.637262,36.034763,-1.4807495,0.0,3.3070602
2011-12-01,-5.800000190734863,13.600000381469727,26.036676,27.503298,-2.4740357,0.0,3.2156227
2011-12-02,-5.800000190734863,13.600000381469727,26.156397,31.614777,-2.5503297,0.0,3.160407
2011-12-03,-5.800000190734863,13.600000381469727,26.00915,29.176748,-0.7682556,0.0,2.7450244
2011-12-04,-5.800000190734863,13.600000381469727,25.213037,37.05102,-0.29508057,0.0,2.6906092
2011-12-05,-5.800000190734863,13.600000381469727,25.251581,30.700829,-0.76300657,0.0,2.755233
2011-12-06,-5.800000190734863,13.600000381469727,25.593287,31.928854,-0.35373536,0.0,3.4782858
2011-12-07,-5.800000190734863,13.600000381469727,25.695795,28.919281,-0.98724973,0.0,3.525682
2011-12-08,-5.800000190734863,13.600000381469727,26.324305,28.964628,-1.1486877,0.0,3.340888
2011-12-09,-5.800000190734863,13.600000381469727,26.168573,22.493126,-3.1443849,0.0,3.4063122
2011-12-10,-5.800000190734863,13.600000381469727,25.605036,25.44395,-4.0119996,0.0,3.0464635
2011-12-11,-5.800000190734863,13.600000381469727,25.021692,24.338043,-3.6945863,0.0,3.046781
2011-12-12,-5.800000190734863,13.600000381469727,24.772669,31.866983,-1.9529785,0.0,3.2052438
2011-12-13,-5.800000190734863,13.600000381469727,24.108118,33.81476,-3.008307,0.0,3.492001
2011-12-14,-5.800000190734863,13.600000381469727,23.590845,30.078508,-3.6631227,0.0,2.9748075
2011-12-15,-5.800000190734863,13.600000381469727,23.94259,32.302654,-3.221869,0.0,3.0865097
2011-12-16,-5.800000190734863,13.600000381469727,23.80459,27.212261,-5.65,0.0,3.503328
2011-12-17,-5.800000190734863,13.600000381469727,23.231806,26.0398,-5.1129518,0.0,3.032412
2011-12-18,-5.800000190734863,13.600000381469727,23.00207,27.63648,-4.7316346,0.0,2.6435127
2011-12-19,-5.800000190734863,13.600000381469727,23.557856,31.389872,-3.0155091,0.0,2.4132419
2011-12-20,-5.800000190734863,13.600000381469727,24.780512,27.066986,-3.5387635,0.0,3.0979888
2011-12-21,-5.800000190734863,13.600000381469727,22.958857,21.55078,-4.6192384,0.0,4.2930756
2011-12-22,-5.800000190734863,13.600000381469727,22.28509,26.184814,-4.440161,0.0,3.5802314
2011-12-23,-5.800000190734863,13.600000381469727,24.015741,26.58818,-4.5416017,0.0,3.6091163
2011-12-24,-5.800000190734863,13.600000381469727,23.684229,22.583725,-6.1822267,0.0,3.5996954
2011-12-25,-5.800000190734863,13.600000381469727,23.176203,26.109734,-4.5047364,0.0,3.2853236
2011-12-26,-5.800000190734863,13.600000381469727,23.862299,26.455946,-3.9783692,0.0,2.8694582
2011-12-27,-5.800000190734863,13.600000381469727,24.807978,30.804209,-2.2562318,0.0,3.1289318
2011-12-28,-5.800000190734863,13.600000381469727,23.569849,26.48249,-3.4984498,0.0,3.9718242
2011-12-29,-5.800000190734863,13.600000381469727,21.01739,23.425165,-5.70307,0.0,4.249809
2011-12-30,-5.800000190734863,13.600000381469727,19.742304,28.565426,-5.6516786,0.0,4.120065
2011-12-31,-5.800000190734863,13.600000381469727,20.031916,26.652359,-7.4259095,0.0,3.5931332
